ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CATEGORY,SUBCATEGORY,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10197,45,100,6,5324.4,37951,Shipped,4,11,2003,Classic Cars,136,S10_4757,Furniture,Desk,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10209,39,100,8,5197.92,37995,Shipped,1,1,2004,Classic Cars,136,S10_4757,Furniture,Desk,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Medium
10222,49,100,12,5997.6,38036,Shipped,1,2,2004,Classic Cars,136,S10_4757,Furniture,Desk,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Medium
10248,20,100,3,2910.4,38114,Cancelled,2,5,2004,Classic Cars,136,S10_4757,Furniture,Desk,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small
10261,27,100,1,3378.24,38155,Shipped,2,6,2004,Classic Cars,136,S10_4757,Furniture,Desk,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium
10273,30,100,4,3508.8,38189,Shipped,3,7,2004,Classic Cars,136,S10_4757,Furniture,Desk,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10283,25,100,6,2992,38219,Shipped,3,8,2004,Classic Cars,136,S10_4757,Furniture,Desk,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10295,24,100,1,3427.2,38240,Shipped,3,9,2004,Classic Cars,136,S10_4757,Furniture,Desk,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium
10307,22,100,9,2692.8,38274,Shipped,4,10,2004,Classic Cars,136,S10_4757,Furniture,Desk,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small
10316,33,100,17,4128.96,38292,Shipped,4,11,2004,Classic Cars,136,S10_4757,Furniture,Desk,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10325,47,64.93,6,3051.71,38296,Shipped,4,11,2004,Classic Cars,136,S10_4757,Furniture,Desk,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10337,25,48.05,8,1201.25,38312,Shipped,4,11,2004,Classic Cars,136,S10_4757,Furniture,Desk,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Small
10350,26,75.47,5,1962.22,38323,Shipped,4,12,2004,Classic Cars,136,S10_4757,Furniture,Desk,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10359,48,54.68,6,2624.64,38336,Shipped,4,12,2004,Classic Cars,136,S10_4757,Furniture,Desk,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10373,39,100,3,4046.25,38383,Shipped,1,1,2005,Classic Cars,136,S10_4757,Furniture,Desk,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10384,34,100,4,4846.7,38406,Shipped,1,2,2005,Classic Cars,136,S10_4757,Furniture,Desk,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium
10395,32,100,2,3370.56,38428,Shipped,1,3,2005,Classic Cars,136,S10_4757,Furniture,Desk,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium
10400,64,100,9,9661.44,38443,Shipped,2,4,2005,Classic Cars,136,S10_4757,Furniture,Desk,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Large
10414,19,100,3,2764.88,38478,On Hold,2,5,2005,Classic Cars,136,S10_4757,Furniture,Desk,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Small
10103,42,100,4,5398.26,37650,Shipped,1,1,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10114,31,100,8,4305.28,37712,Shipped,2,4,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium
10126,22,100,4,3347.74,37769,Shipped,2,5,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
10140,26,100,4,3188.12,37826,Shipped,3,7,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10150,20,100,1,3191.2,37883,Shipped,3,9,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10164,21,100,2,3536.82,37915,Resolved,4,10,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium
10175,33,100,9,5362.83,37931,Shipped,4,11,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10183,28,100,1,3433.36,37938,Shipped,4,11,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Medium
10194,26,100,4,4263.74,37950,Shipped,4,11,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10207,31,100,15,4076.19,37964,Shipped,4,12,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie,Medium
10217,48,100,4,7020.48,38021,Shipped,1,2,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Large
10229,50,100,9,6426.5,38057,Shipped,1,3,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10245,28,100,2,4591.72,38111,Shipped,2,5,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Medium
10259,26,100,12,4033.38,38153,Shipped,2,6,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10270,32,100,2,4302.08,38187,Shipped,3,7,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10281,44,100,9,7020.64,38218,Shipped,3,8,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Large
10291,30,100,4,3855.9,38238,Shipped,3,9,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10305,38,100,13,6680.78,38273,Shipped,4,10,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium
10313,40,100,7,6678,38282,Shipped,4,10,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium
10322,46,61.99,8,2851.54,38295,Shipped,4,11,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Small
10334,26,100,2,3188.12,38310,On Hold,4,11,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10347,27,100,2,4428,38320,Shipped,4,11,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10357,43,100,9,5780.92,38331,Shipped,4,12,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10370,35,65.63,4,2297.05,38372,Shipped,1,1,2005,Classic Cars,147,S10_4962,Furniture,Cabinet,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10381,37,100,6,6231.54,38400,Shipped,1,2,2005,Classic Cars,147,S10_4962,Furniture,Cabinet,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium
10391,37,46.9,7,1735.3,38420,Shipped,1,3,2005,Classic Cars,147,S10_4962,Furniture,Cabinet,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10411,27,100,2,4427.73,38473,Shipped,2,5,2005,Classic Cars,147,S10_4962,Furniture,Cabinet,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium
10425,38,100,12,5894.94,38503,In Process,2,5,2005,Classic Cars,147,S10_4962,Furniture,Cabinet,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10108,33,100,6,5265.15,37683,Shipped,1,3,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10122,42,100,10,7599.9,37749,Shipped,2,5,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Large
10135,42,100,7,8008.56,37804,Shipped,3,7,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Large
10147,48,100,7,9245.76,37869,Shipped,3,9,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Large
10159,41,100,2,8296.35,37904,Shipped,4,10,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Large
10169,30,100,2,5019.9,37929,Shipped,4,11,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10181,27,100,14,5411.07,37937,Shipped,4,11,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
10191,21,100,3,3840.9,37945,Shipped,4,11,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10203,20,100,8,3930.4,37957,Shipped,4,12,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10211,41,100,2,7498.9,38001,Shipped,1,1,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Large
10225,27,100,9,4517.91,38039,Shipped,1,2,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10238,28,100,3,5774.72,38086,Shipped,2,4,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10253,24,100,13,3922.56,38139,Cancelled,2,6,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10266,44,100,14,9160.36,38174,Shipped,3,7,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Large
10276,50,100,3,9631,38201,Shipped,3,8,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA,Barajas,Miguel,Large
10287,21,100,12,3432.24,38229,Shipped,3,8,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10300,33,100,5,5521.89,37898,Shipped,4,10,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium
10310,33,100,10,6934.62,38276,Shipped,4,10,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10320,31,100,3,6876.11,38294,Shipped,4,11,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10329,41,71.47,5,2930.27,38306,Shipped,4,11,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small
10341,45,79.65,2,3584.25,38315,Shipped,4,11,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
10363,33,85.39,3,2817.87,38358,Shipped,1,1,2005,Classic Cars,194,S12_1099,Furniture,Bookshelf,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small
10375,45,76,7,3420,38386,Shipped,1,2,2005,Classic Cars,194,S12_1099,Furniture,Bookshelf,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10389,26,99.04,4,2575.04,38414,Shipped,1,3,2005,Classic Cars,194,S12_1099,Furniture,Bookshelf,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10419,12,100,13,1961.28,38489,Shipped,2,5,2005,Classic Cars,194,S12_1099,Furniture,Bookshelf,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10105,41,100,15,8690.36,37663,Shipped,1,2,2003,Classic Cars,207,S12_1108,Furniture,Chair,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large
10117,33,100,9,6034.38,37727,Shipped,2,4,2003,Classic Cars,207,S12_1108,Furniture,Chair,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10127,46,100,2,11279.2,37775,Shipped,2,6,2003,Classic Cars,207,S12_1108,Furniture,Chair,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Large
10142,33,100,12,8023.29,37841,Shipped,3,8,2003,Classic Cars,207,S12_1108,Furniture,Chair,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Large
10153,20,100,11,4904,37892,Shipped,3,9,2003,Classic Cars,207,S12_1108,Furniture,Chair,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10165,44,100,3,8594.52,37916,Shipped,4,10,2003,Classic Cars,207,S12_1108,Furniture,Chair,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Large
10176,33,100,2,7474.5,37931,Shipped,4,11,2003,Classic Cars,207,S12_1108,Furniture,Chair,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Large
10185,21,100,13,3883.74,37939,Shipped,4,11,2003,Classic Cars,207,S12_1108,Furniture,Chair,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium
10196,47,100,5,8887.7,37951,Shipped,4,11,2003,Classic Cars,207,S12_1108,Furniture,Chair,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Large
10208,46,100,13,8602.92,37988,Shipped,1,1,2004,Classic Cars,207,S12_1108,Furniture,Chair,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Large
10220,32,100,2,7181.44,38029,Shipped,1,2,2004,Classic Cars,207,S12_1108,Furniture,Chair,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Large
10231,42,100,2,8378.58,38065,Shipped,1,3,2004,Classic Cars,207,S12_1108,Furniture,Chair,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Large
10247,44,100,2,10606.2,38112,Shipped,2,5,2004,Classic Cars,207,S12_1108,Furniture,Chair,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Large
10272,35,100,2,5818.4,38188,Shipped,3,7,2004,Classic Cars,207,S12_1108,Furniture,Chair,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Medium
10282,41,100,5,7071.27,38219,Shipped,3,8,2004,Classic Cars,207,S12_1108,Furniture,Chair,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Large
10293,46,100,8,8411.56,38239,Shipped,3,9,2004,Classic Cars,207,S12_1108,Furniture,Chair,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Large
10306,31,100,13,6570.76,38274,Shipped,4,10,2004,Classic Cars,207,S12_1108,Furniture,Chair,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10314,38,100,5,7975.44,38282,Shipped,4,10,2004,Classic Cars,207,S12_1108,Furniture,Chair,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Large
10325,42,64,8,2688,38296,Shipped,4,11,2004,Classic Cars,207,S12_1108,Furniture,Chair,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10336,33,57.22,10,1888.26,38311,Shipped,4,11,2004,Classic Cars,207,S12_1108,Furniture,Chair,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small
10348,48,52.36,8,2513.28,38292,Shipped,4,11,2004,Classic Cars,207,S12_1108,Furniture,Chair,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small
10359,42,100,8,4764.48,38336,Shipped,4,12,2004,Classic Cars,207,S12_1108,Furniture,Chair,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium
10371,32,100,6,3560.64,38375,Shipped,1,1,2005,Classic Cars,207,S12_1108,Furniture,Chair,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10382,34,100,10,3823.64,38400,Shipped,1,2,2005,Classic Cars,207,S12_1108,Furniture,Chair,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10395,33,69.12,1,2280.96,38428,Shipped,1,3,2005,Classic Cars,207,S12_1108,Furniture,Chair,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small
10413,36,100,2,8677.8,38477,Shipped,2,5,2005,Classic Cars,207,S12_1108,Furniture,Chair,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie,Large
10103,27,100,8,3394.98,37650,Shipped,1,1,2003,Trucks and Buses,136,S12_1666,Furniture,Cabinet,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10113,21,100,2,3415.44,37706,Shipped,1,3,2003,Trucks and Buses,136,S12_1666,Furniture,Cabinet,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10126,21,100,8,2439.57,37769,Shipped,2,5,2003,Trucks and Buses,136,S12_1666,Furniture,Cabinet,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small
10140,38,100,8,4829.8,37826,Shipped,3,7,2003,Trucks and Buses,136,S12_1666,Furniture,Cabinet,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10150,30,100,5,4100.1,37883,Shipped,3,9,2003,Trucks and Buses,136,S12_1666,Furniture,Cabinet,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10164,49,100,6,6563.06,37915,Resolved,4,10,2003,Trucks and Buses,136,S12_1666,Furniture,Cabinet,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium
10174,43,100,1,6817.22,37931,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,Furniture,Cabinet,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium
10183,41,100,5,6163.94,37938,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,Furniture,Cabinet,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Medium
10194,38,100,8,4933.92,37950,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,Furniture,Cabinet,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10206,28,100,3,4056.36,37960,Shipped,4,12,2003,Trucks and Buses,136,S12_1666,Furniture,Cabinet,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium
10216,43,100,1,5759.42,38019,Shipped,1,2,2004,Trucks and Buses,136,S12_1666,Furniture,Cabinet,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium
10229,25,100,13,3451,38057,Shipped,1,3,2004,Trucks and Buses,136,S12_1666,Furniture,Cabinet,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10245,38,100,6,5920.4,38111,Shipped,2,5,2004,Trucks and Buses,136,S12_1666,Furniture,Cabinet,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Medium
10258,41,100,3,6668.24,38153,Shipped,2,6,2004,Trucks and Buses,136,S12_1666,Furniture,Cabinet,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10270,28,100,6,4094.72,38187,Shipped,3,7,2004,Trucks and Buses,136,S12_1666,Furniture,Cabinet,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
